assembly_accession	start	end	orientation
GCF_003717515.1	3736394	3737935	-
GCF_003717515.1	4270589	4272130	+
GCF_003717535.1	287479	289020	+
GCF_003717535.1	2692595	2694136	-
GCF_003717535.1	3398014	3399555	-
GCF_003717535.1	3532588	3534129	-
GCF_003717535.1	3574803	3576344	-
GCF_003717535.1	3723796	3725337	-
GCF_003717535.1	4233983	4235524	+
GCF_003717575.1	287476	289017	+
GCF_003717575.1	2708627	2710168	-
GCF_003717575.1	3414729	3416270	-
GCF_003717575.1	3549302	3550843	-
GCF_003717575.1	3591517	3593058	-
GCF_003717575.1	3740510	3742051	-
GCF_003717575.1	4249279	4250820	+
GCF_003717615.1	287479	289020	+
GCF_003717615.1	2692628	2694169	-
GCF_003717615.1	3398105	3399646	-
GCF_003717615.1	3532679	3534220	-
GCF_003717615.1	3574894	3576435	-
GCF_003717615.1	3723887	3725428	-
GCF_003717615.1	4233008	4234549	+
GCF_003717635.1	287478	289019	+
GCF_003717635.1	2672032	2673573	-
GCF_003717635.1	3390935	3392476	-
GCF_003717635.1	3523161	3524702	-
GCF_003717635.1	3565376	3566917	-
GCF_003717635.1	3714358	3715899	-
GCF_003717635.1	4222995	4224536	+
GCF_003717655.1	287479	289020	+
GCF_003717655.1	2691145	2692686	-
GCF_003717655.1	3397024	3398565	-
GCF_003717655.1	3532375	3533916	-
GCF_003717655.1	3574590	3576131	-
GCF_003717655.1	3723583	3725124	-
GCF_003717655.1	4256886	4258427	+
GCF_003717675.1	287475	289015	+
GCF_003717675.1	2708514	2710054	-
GCF_003717675.1	3405555	3407095	-
GCF_003717675.1	3539967	3541507	-
GCF_003717675.1	3582181	3583721	-
GCF_003717675.1	3731171	3732711	-
GCF_003717675.1	4239938	4241478	+
GCF_003717695.1	288806	290347	+
GCF_003717695.1	2694190	2695731	-
GCF_003717695.1	3400045	3401586	-
GCF_003717695.1	3534838	3536379	-
GCF_003717695.1	3577053	3578594	-
GCF_003717695.1	3726046	3727587	-
GCF_003717695.1	4234895	4236436	+
GCF_003717715.1	287480	289021	+
GCF_003717715.1	2691576	2693117	-
GCF_003717715.1	3428018	3429559	-
GCF_003717715.1	3563369	3564910	-
GCF_003717715.1	3605584	3607125	-
GCF_003717715.1	3754577	3756118	-
GCF_003717715.1	4263426	4264967	+
GCF_003717735.1	287480	289021	+
GCF_003717735.1	2692738	2694279	-
GCF_003717735.1	3397877	3399418	-
GCF_003717735.1	3532290	3533831	-
GCF_003717735.1	3574505	3576046	-
GCF_003717735.1	3723498	3725039	-
GCF_003717735.1	4232620	4234161	+
GCF_003717755.1	287476	289017	+
GCF_003717755.1	2807075	2808616	-
GCF_003717755.1	3512497	3514038	-
GCF_003717755.1	3647071	3648612	-
GCF_003717755.1	3689286	3690827	-
GCF_003717755.1	3838116	3839657	-
GCF_003717755.1	4346886	4348427	+
GCF_003717775.1	225807	227348	+
GCF_003717775.1	2644509	2646050	-
GCF_003717775.1	3349799	3351340	-
GCF_003717775.1	3484211	3485752	-
GCF_003717775.1	3526426	3527967	-
GCF_003717775.1	3675427	3676968	-
GCF_003717775.1	4184069	4185610	+
GCF_003717795.1	287477	289018	+
GCF_003717795.1	2671434	2672975	-
GCF_003717795.1	3391050	3392591	-
GCF_003717795.1	3523276	3524817	-
GCF_003717795.1	3565491	3567032	-
GCF_003717795.1	3714476	3716017	-
GCF_003717795.1	4223113	4224654	+
GCF_003717815.1	287479	289020	+
GCF_003717815.1	2692370	2693911	-
GCF_003717815.1	3397397	3398938	-
GCF_003717815.1	3531971	3533512	-
GCF_003717815.1	3574186	3575727	-
GCF_003717815.1	3723179	3724720	-
GCF_003717815.1	4232301	4233842	+
GCF_003717835.1	287479	289020	+
GCF_003717835.1	2691820	2693361	-
GCF_003717835.1	3397939	3399480	-
GCF_003717835.1	3533129	3534670	-
GCF_003717835.1	3575344	3576885	-
GCF_003717835.1	3724337	3725878	-
GCF_003717835.1	4258463	4260004	+
GCF_003717855.1	287475	289016	+
GCF_003717855.1	2708503	2710044	-
GCF_003717855.1	3406227	3407768	-
GCF_003717855.1	3540640	3542181	-
GCF_003717855.1	3582865	3584406	-
GCF_003717855.1	3731856	3733397	-
GCF_003717855.1	4240625	4242166	+
GCF_003717875.1	287476	289017	+
GCF_003717875.1	2708781	2710322	-
GCF_003717875.1	3406388	3407929	-
GCF_003717875.1	3540962	3542503	-
GCF_003717875.1	3583177	3584718	-
GCF_003717875.1	3732168	3733709	-
GCF_003717875.1	4240937	4242478	+
GCF_003717895.1	287479	289020	+
GCF_003717895.1	2691434	2692975	-
GCF_003717895.1	3397189	3398730	-
GCF_003717895.1	3532540	3534081	-
GCF_003717895.1	3574755	3576296	-
GCF_003717895.1	3723748	3725289	-
GCF_003717895.1	4257874	4259415	+
GCF_003717915.1	287479	289019	+
GCF_003717915.1	2692628	2694168	-
GCF_003717915.1	3398997	3400537	-
GCF_003717915.1	3533409	3534949	-
GCF_003717915.1	3575623	3577163	-
GCF_003717915.1	3724615	3726155	-
GCF_003717915.1	4233463	4235003	+
GCF_003717935.1	287478	289019	+
GCF_003717935.1	2671557	2673098	-
GCF_003717935.1	3390564	3392105	-
GCF_003717935.1	3522790	3524331	-
GCF_003717935.1	3565005	3566546	-
GCF_003717935.1	3713990	3715531	-
GCF_003717935.1	4222627	4224168	+
GCF_003717955.1	287478	289019	+
GCF_003717955.1	2672140	2673681	-
GCF_003717955.1	3392027	3393568	-
GCF_003717955.1	3524414	3525955	-
GCF_003717955.1	3566629	3568170	-
GCF_003717955.1	3715614	3717155	-
GCF_003717955.1	4224251	4225792	+
GCF_003717975.1	287480	289021	+
GCF_003717975.1	2691358	2692899	-
GCF_003717975.1	3397358	3398899	-
GCF_003717975.1	3532709	3534250	-
GCF_003717975.1	3574924	3576465	-
GCF_003717975.1	3723917	3725458	-
GCF_003717975.1	4250186	4251727	+
GCF_003717995.1	287479	289020	+
GCF_003717995.1	2691125	2692666	-
GCF_003717995.1	3397097	3398638	-
GCF_003717995.1	3532287	3533828	-
GCF_003717995.1	3574502	3576043	-
GCF_003717995.1	3723495	3725036	-
GCF_003717995.1	4249764	4251305	+
GCF_003718015.1	287478	289019	+
GCF_003718015.1	2672124	2673665	-
GCF_003718015.1	3392108	3393649	-
GCF_003718015.1	3524495	3526036	-
GCF_003718015.1	3566710	3568251	-
GCF_003718015.1	3715692	3717233	-
GCF_003718015.1	4224327	4225868	+
GCF_003718035.1	287480	289021	+
GCF_003718035.1	2691321	2692862	-
GCF_003718035.1	3396173	3397714	-
GCF_003718035.1	3531363	3532904	-
GCF_003718035.1	3573578	3575119	-
GCF_003718035.1	3722571	3724112	-
GCF_003718035.1	4248840	4250381	+
GCF_003718055.1	287479	289020	+
GCF_003718055.1	2691060	2692601	-
GCF_003718055.1	3396046	3397587	-
GCF_003718055.1	3531236	3532777	-
GCF_003718055.1	3573451	3574992	-
GCF_003718055.1	3722444	3723985	-
GCF_003718055.1	4256570	4258111	+
GCF_003718075.1	287471	289012	+
GCF_003718075.1	2691291	2692832	-
GCF_003718075.1	3396711	3398252	-
GCF_003718075.1	3532062	3533603	-
GCF_003718075.1	3574277	3575818	-
GCF_003718075.1	3723270	3724811	-
GCF_003718075.1	4249539	4251080	+
GCF_003718095.1	287479	289020	+
GCF_003718095.1	2691231	2692772	-
GCF_003718095.1	3396413	3397954	-
GCF_003718095.1	3531603	3533144	-
GCF_003718095.1	3573818	3575359	-
GCF_003718095.1	3722811	3724352	-
GCF_003718095.1	4231660	4233201	+
GCF_003718115.1	287479	289020	+
GCF_003718115.1	2690770	2692311	-
GCF_003718115.1	3396468	3398009	-
GCF_003718115.1	3531819	3533360	-
GCF_003718115.1	3574034	3575575	-
GCF_003718115.1	3723027	3724568	-
GCF_003718115.1	4257153	4258694	+
GCF_003718135.1	287476	289017	+
GCF_003718135.1	2713838	2715379	-
GCF_003718135.1	3419243	3420784	-
GCF_003718135.1	3553656	3555197	-
GCF_003718135.1	3595879	3597420	-
GCF_003718135.1	3744858	3746399	-
GCF_003718135.1	4253627	4255168	+
GCF_003718155.1	287479	289020	+
GCF_003718155.1	2691473	2693014	-
GCF_003718155.1	3397119	3398660	-
GCF_003718155.1	3532309	3533850	-
GCF_003718155.1	3574524	3576065	-
GCF_003718155.1	3723517	3725058	-
GCF_003718155.1	4249786	4251327	+
GCF_003718175.1	287479	289020	+
GCF_003718175.1	2691668	2693209	-
GCF_003718175.1	3397469	3399010	-
GCF_003718175.1	3532659	3534200	-
GCF_003718175.1	3574874	3576415	-
GCF_003718175.1	3723867	3725408	-
GCF_003718175.1	4257992	4259533	+
GCF_003718195.1	287232	288773	+
GCF_003718195.1	2691352	2692893	-
GCF_003718195.1	3396643	3398184	-
GCF_003718195.1	3531217	3532758	-
GCF_003718195.1	3573432	3574973	-
GCF_003718195.1	3722425	3723966	-
GCF_003718195.1	4231274	4232815	+
GCF_003718235.1	287380	288922	+
GCF_003718235.1	2670058	2671600	-
GCF_003718235.1	3377040	3378582	-
GCF_003718235.1	3511454	3512996	-
GCF_003718235.1	3553670	3555212	-
GCF_003718235.1	3702641	3704183	-
GCF_003718235.1	4211424	4212966	+
GCF_003718255.1	287479	289020	+
GCF_003718255.1	2691070	2692611	-
GCF_003718255.1	3396223	3397764	-
GCF_003718255.1	3531413	3532954	-
GCF_003718255.1	3573628	3575169	-
GCF_003718255.1	3722621	3724162	-
GCF_003718255.1	4256747	4258288	+
GCF_003718275.1	287479	289020	+
GCF_003718275.1	2692293	2693834	-
GCF_003718275.1	3397761	3399302	-
GCF_003718275.1	3532174	3533715	-
GCF_003718275.1	3574389	3575930	-
GCF_003718275.1	3723382	3724923	-
GCF_003718275.1	4232230	4233771	+
GCF_003718295.1	287480	289021	+
GCF_003718295.1	2693679	2695220	-
GCF_003718295.1	3398773	3400314	-
GCF_003718295.1	3533347	3534888	-
GCF_003718295.1	3575562	3577103	-
GCF_003718295.1	3724555	3726096	-
GCF_003718295.1	4233404	4234945	+
GCF_003718315.1	287475	289016	+
GCF_003718315.1	2752628	2754169	-
GCF_003718315.1	3458141	3459682	-
GCF_003718315.1	3592554	3594095	-
GCF_003718315.1	3634608	3636149	-
GCF_003718315.1	3783444	3784985	-
GCF_003718315.1	4292214	4293755	+
GCF_003718355.1	287467	289008	+
GCF_003718355.1	2691209	2692750	-
GCF_003718355.1	3396429	3397970	-
GCF_003718355.1	3550629	3552170	-
GCF_003718355.1	3592844	3594385	-
GCF_003718355.1	3741837	3743378	-
GCF_003718355.1	4250686	4252227	+
GCF_003718375.1	225806	227347	+
GCF_003718375.1	2644185	2645726	-
GCF_003718375.1	3349959	3351500	-
GCF_003718375.1	3484536	3486077	-
GCF_003718375.1	3526751	3528292	-
GCF_003718375.1	3675756	3677297	-
GCF_003718375.1	4184401	4185942	+
GCF_003718395.1	287479	289020	+
GCF_003718395.1	2691590	2693131	-
GCF_003718395.1	3396766	3398307	-
GCF_003718395.1	3531956	3533497	-
GCF_003718395.1	3574171	3575712	-
GCF_003718395.1	3723164	3724705	-
GCF_003718395.1	4249433	4250974	+
GCF_003718415.1	287479	289020	+
GCF_003718415.1	2692629	2694170	-
GCF_003718415.1	3397941	3399482	-
GCF_003718415.1	3532515	3534056	-
GCF_003718415.1	3574730	3576271	-
GCF_003718415.1	3723723	3725264	-
GCF_003718415.1	4232572	4234113	+
GCF_003718435.1	287480	289021	+
GCF_003718435.1	2692611	2694152	-
GCF_003718435.1	3397638	3399179	-
GCF_003718435.1	3532212	3533753	-
GCF_003718435.1	3574437	3575978	-
GCF_003718435.1	3723430	3724971	-
GCF_003718435.1	4232278	4233819	+
GCF_003718455.1	287479	289020	+
GCF_003718455.1	2691278	2692819	-
GCF_003718455.1	3396561	3398102	-
GCF_003718455.1	3531912	3533453	-
GCF_003718455.1	3574127	3575668	-
GCF_003718455.1	3723117	3724658	-
GCF_003718455.1	4249307	4250848	+
GCF_003718475.1	287468	289009	+
GCF_003718475.1	2691172	2692713	-
GCF_003718475.1	3396924	3398465	-
GCF_003718475.1	3551124	3552665	-
GCF_003718475.1	3593339	3594880	-
GCF_003718475.1	3742332	3743873	-
GCF_003718475.1	4251181	4252722	+
GCF_003718495.1	287480	289021	+
GCF_003718495.1	2691582	2693123	-
GCF_003718495.1	3397007	3398548	-
GCF_003718495.1	3531581	3533122	-
GCF_003718495.1	3573796	3575337	-
GCF_003718495.1	3722790	3724331	-
GCF_003718495.1	4231639	4233180	+
GCF_003718515.1	287479	289020	+
GCF_003718515.1	2691373	2692914	-
GCF_003718515.1	3396392	3397933	-
GCF_003718515.1	3531743	3533284	-
GCF_003718515.1	3573958	3575499	-
GCF_003718515.1	3722951	3724492	-
GCF_003718515.1	4249220	4250761	+
GCF_003718535.1	287480	289021	+
GCF_003718535.1	2690549	2692090	-
GCF_003718535.1	3395704	3397245	-
GCF_003718535.1	3531055	3532596	-
GCF_003718535.1	3573270	3574811	-
GCF_003718535.1	3722263	3723804	-
GCF_003718535.1	4247199	4248740	+
GCF_003718555.1	287480	289021	+
GCF_003718555.1	2691329	2692870	-
GCF_003718555.1	3397669	3399210	-
GCF_003718555.1	3533020	3534561	-
GCF_003718555.1	3575235	3576776	-
GCF_003718555.1	3724228	3725769	-
GCF_003718555.1	4250497	4252038	+
GCF_003718575.1	225805	227346	+
GCF_003718575.1	2643649	2645190	-
GCF_003718575.1	3348743	3350284	-
GCF_003718575.1	3483317	3484858	-
GCF_003718575.1	3525532	3527073	-
GCF_003718575.1	3674536	3676077	-
GCF_003718575.1	4183453	4184994	+
GCF_003718595.1	287479	289020	+
GCF_003718595.1	2690981	2692522	-
GCF_003718595.1	3396130	3397671	-
GCF_003718595.1	3531481	3533022	-
GCF_003718595.1	3573696	3575237	-
GCF_003718595.1	3722689	3724230	-
GCF_003718595.1	4256816	4258357	+
GCF_003718615.1	287478	289019	+
GCF_003718615.1	2672452	2673993	-
GCF_003718615.1	3392098	3393639	-
GCF_003718615.1	3524485	3526026	-
GCF_003718615.1	3566700	3568241	-
GCF_003718615.1	3715685	3717226	-
GCF_003718615.1	4224322	4225863	+
GCF_003718635.1	287480	289021	+
GCF_003718635.1	2694719	2696260	-
GCF_003718635.1	3400146	3401687	-
GCF_003718635.1	3534720	3536261	-
GCF_003718635.1	3576935	3578476	-
GCF_003718635.1	3725928	3727469	-
GCF_003718635.1	4234777	4236318	+
GCF_003718655.1	287479	289020	+
GCF_003718655.1	2692389	2693930	-
GCF_003718655.1	3398197	3399738	-
GCF_003718655.1	3532771	3534312	-
GCF_003718655.1	3574986	3576527	-
GCF_003718655.1	3723979	3725520	-
GCF_003718655.1	4232828	4234369	+
GCF_003719215.1	287381	288923	+
GCF_003719215.1	2670489	2672031	-
GCF_003719215.1	3377482	3379024	-
GCF_003719215.1	3511896	3513438	-
GCF_003719215.1	3554112	3555654	-
GCF_003719215.1	3703083	3704625	-
GCF_003719215.1	4211863	4213405	+
GCF_003719235.1	287480	289021	+
GCF_003719235.1	2691873	2693414	-
GCF_003719235.1	3398638	3400179	-
GCF_003719235.1	3533212	3534753	-
GCF_003719235.1	3575427	3576968	-
GCF_003719235.1	3725758	3727299	-
GCF_003719235.1	4234607	4236148	+
GCF_003719255.1	287479	289020	+
GCF_003719255.1	2691063	2692604	-
GCF_003719255.1	3396489	3398030	-
GCF_003719255.1	3531840	3533381	-
GCF_003719255.1	3573894	3575435	-
GCF_003719255.1	3722887	3724428	-
GCF_003719255.1	4231736	4233277	+
GCF_003719555.1	287479	289020	+
GCF_003719555.1	2691031	2692572	-
GCF_003719555.1	3396672	3398213	-
GCF_003719555.1	3531085	3532626	-
GCF_003719555.1	3573300	3574841	-
GCF_003719555.1	3722293	3723834	-
GCF_003719555.1	4231919	4233460	+
GCF_004136335.1	982412	983953	-
GCF_004136335.1	1687939	1689480	-
GCF_004136335.1	2196902	2198444	+
GCF_004136335.1	2345730	2347271	+
GCF_004136335.1	2387945	2389487	+
GCF_004136335.1	2522506	2524047	+
GCF_004136335.1	3360828	3362369	+
GCF_005885835.1	477855	479408	+
GCF_005885835.1	1183552	1185105	+
GCF_005885835.1	3590820	3592373	-
GCF_005885835.1	4429276	4430829	-
GCF_005885835.1	4578263	4579816	-
GCF_005885835.1	4713453	4715006	-
GCF_005885835.1	4755507	4757060	-
GCF_900185485.1	48813	50354	+
GCF_900185485.1	197800	199341	+
GCF_900185485.1	1036251	1037792	+
GCF_900185485.1	3442977	3444519	-
GCF_900185485.1	4148675	4150216	-
GCF_900185485.1	4684128	4685669	+
GCF_900185485.1	4726182	4727723	+
GCF_900205255.1	451241	452781	+
GCF_900205255.1	1156925	1158467	+
GCF_900205255.1	3544151	3545691	-
GCF_900205255.1	4382586	4384127	-
GCF_900205255.1	4517158	4518699	-
GCF_900205255.1	4665988	4667528	-
GCF_900205255.1	4708041	4709582	-
GCF_900205265.1	451450	452990	+
GCF_900205265.1	1167605	1169147	+
GCF_900205265.1	3572523	3574063	-
GCF_900205265.1	4412149	4413690	-
GCF_900205265.1	4546561	4548102	-
GCF_900205265.1	4588775	4590316	-
GCF_900205265.1	4737602	4739143	-
GCF_900205275.1	1489265	1490806	-
GCF_900205275.1	2195374	2196915	-
GCF_900205275.1	2704486	2706027	+
GCF_900205275.1	2883120	2884661	+
GCF_900205275.1	2925334	2926874	+
GCF_900205275.1	3059716	3061257	+
GCF_900205275.1	3762139	3763681	+
GCF_000636135.1	289176	290729	+
GCF_000636135.1	2869065	2870616	-
GCF_000636135.1	3603788	3605338	-
GCF_000636135.1	4176440	4177991	+
GCF_000636135.1	4272365	4273916	+
GCF_000636135.1	4428037	4429588	+
GCF_000636135.1	4471578	4473131	+
GCF_000715155.1	289879	291432	+
GCF_000715155.1	2747317	2748868	-
GCF_000715155.1	3477605	3479156	-
GCF_000715155.1	4007117	4008668	+
GCF_000715155.1	4103042	4104593	+
GCF_000715155.1	4258007	4259558	+
GCF_000715155.1	4301548	4303099	+
GCF_000743055.1	289174	290715	+
GCF_000743055.1	2770417	2771958	-
GCF_000743055.1	3506422	3507963	-
GCF_000743055.1	4036064	4037605	+
GCF_000743055.1	4131986	4133527	+
GCF_000743055.1	4287709	4289250	+
GCF_000743055.1	4331250	4332791	+
GCF_000993725.1	301433	302984	+
GCF_000993725.1	2745689	2747242	-
GCF_000993725.1	3493445	3494996	-
GCF_000993725.1	3999248	4000799	+
GCF_000993725.1	4097881	4099434	+
GCF_000993725.1	4242303	4243856	+
GCF_000993725.1	4285325	4286878	+
GCF_001006525.1	289174	290715	+
GCF_001006525.1	2862949	2864490	-
GCF_001006525.1	3598662	3600203	-
GCF_001006525.1	4128138	4129679	+
GCF_001006525.1	4224104	4225645	+
GCF_001006525.1	4379001	4380542	+
GCF_001006525.1	4422543	4424084	+
GCF_001293505.1	289166	290719	+
GCF_001293505.1	2787393	2788946	-
GCF_001293505.1	3522959	3524510	-
GCF_001293505.1	4052434	4053987	+
GCF_001293505.1	4148396	4149949	+
GCF_001293505.1	4303288	4304839	+
GCF_001293505.1	4346830	4348383	+
GCF_001454965.1	459224	460775	+
GCF_001454965.1	1189477	1191030	+
GCF_001454965.1	3657526	3659077	-
GCF_001454965.1	4424396	4425947	-
GCF_001454965.1	4466538	4468091	-
GCF_001454965.1	4653112	4654665	-
GCF_001454965.1	4747434	4748985	-
GCF_001540845.1	102690	104231	-
GCF_001540845.1	975987	977528	-
GCF_001540845.1	1019527	1021068	-
GCF_001540845.1	1174407	1175948	-
GCF_001540845.1	1270334	1271875	-
GCF_001540845.1	1800013	1801554	+
GCF_001540845.1	2579515	2581056	+
GCF_001576255.1	289181	290722	+
GCF_001576255.1	2868998	2870539	-
GCF_001576255.1	3603746	3605287	-
GCF_001576255.1	4176390	4177931	+
GCF_001576255.1	4272314	4273855	+
GCF_001576255.1	4427989	4429530	+
GCF_001576255.1	4471534	4473075	+
GCF_001576275.1	289169	290710	+
GCF_001576275.1	2829736	2831277	-
GCF_001576275.1	3599209	3600750	-
GCF_001576275.1	4129314	4130855	+
GCF_001576275.1	4225237	4226778	+
GCF_001576275.1	4410648	4412189	+
GCF_001576275.1	4454189	4455730	+
GCF_001577505.1	289168	290709	+
GCF_001577505.1	2826171	2827712	-
GCF_001577505.1	3595991	3597531	-
GCF_001577505.1	4126097	4127638	+
GCF_001577505.1	4222021	4223562	+
GCF_001577505.1	4407434	4408975	+
GCF_001577505.1	4450975	4452516	+
GCF_001587055.1	4312003	4313870	+
GCF_001705365.1	289878	291431	+
GCF_001705365.1	2830098	2831649	-
GCF_001705365.1	3560365	3561916	-
GCF_001705365.1	4089872	4091423	+
GCF_001705365.1	4185797	4187348	+
GCF_001705365.1	4340760	4342311	+
GCF_001705365.1	4384301	4385852	+
GCF_001729225.1	289167	290708	+
GCF_001729225.1	2801480	2803021	-
GCF_001729225.1	3566979	3568520	-
GCF_001729225.1	4096480	4098021	+
GCF_001729225.1	4192405	4193946	+
GCF_001729225.1	4347370	4348911	+
GCF_001729225.1	4390911	4392452	+
GCF_001886995.1	286725	288266	+
GCF_001886995.1	2753321	2754862	-
GCF_001886995.1	3509622	3511163	-
GCF_001886995.1	3709210	3710751	+
GCF_001886995.1	3816956	3818497	+
GCF_001886995.1	3903725	3905266	+
GCF_001886995.1	4428516	4430058	+
GCF_001887015.1	286031	287584	+
GCF_001887015.1	1944928	1946478	-
GCF_001887015.1	2722572	2724120	-
GCF_001887015.1	2799820	2801365	+
GCF_001887015.1	3536330	3537882	+
GCF_001887015.1	4341166	4342711	+
GCF_001887015.1	4756255	4757803	+
GCF_001922185.1	289164	290705	+
GCF_001922185.1	2841357	2842898	-
GCF_001922185.1	3573679	3575220	-
GCF_001922185.1	4103014	4104555	+
GCF_001922185.1	4198951	4200492	+
GCF_001922185.1	4353913	4355454	+
GCF_001922185.1	4397454	4398995	+
GCF_001989635.1	715676	717217	-
GCF_001989635.1	1548333	1549874	-
GCF_001989635.1	1591873	1593414	-
GCF_001989635.1	1746753	1748294	-
GCF_001989635.1	1842680	1844221	-
GCF_001989635.1	2372358	2373899	+
GCF_001989635.1	3124007	3125548	+
GCF_002209225.1	214738	216279	-
GCF_002209225.1	965914	967454	-
GCF_002209225.1	1009456	1010995	-
GCF_002209225.1	1164418	1165958	-
GCF_002209225.1	1260342	1261883	-
GCF_002209225.1	1789833	1791374	+
GCF_002209225.1	2546885	2548426	+
GCF_002313125.1	473630	475171	+
GCF_002313125.1	1263173	1264714	+
GCF_002313125.1	3808216	3809757	-
GCF_002313125.1	4640873	4642414	-
GCF_002313125.1	4684313	4685854	-
GCF_002313125.1	4839193	4840734	-
GCF_002313125.1	4935120	4936661	-
GCF_002762135.3	467654	469195	+
GCF_002762135.3	1266732	1268273	+
GCF_002762135.3	3727475	3729016	-
GCF_002762135.3	4484225	4485766	-
GCF_002762135.3	4527329	4528870	-
GCF_002762135.3	4682296	4683837	-
GCF_002762135.3	4778870	4780411	-
GCF_002813935.1	466056	467607	+
GCF_002813935.1	1166013	1167566	+
GCF_002813935.1	3618021	3619572	-
GCF_002813935.1	4325144	4326695	-
GCF_002813935.1	4368598	4370149	-
GCF_002813935.1	4527125	4528676	-
GCF_002813935.1	4621537	4623090	-
GCF_002947135.1	538194	539735	-
GCF_002947135.1	1268482	1270023	-
GCF_002947135.1	1797984	1799525	+
GCF_002947135.1	1893909	1895450	+
GCF_002947135.1	2048874	2050415	+
GCF_002947135.1	2092415	2093956	+
GCF_002947135.1	2844303	2845844	+
GCF_002983965.1	534290	535831	-
GCF_002983965.1	577829	579369	-
GCF_002983965.1	732793	734334	-
GCF_002983965.1	828716	830256	-
GCF_002983965.1	1358119	1359660	+
GCF_002983965.1	2088414	2089954	+
GCF_002983965.1	4604638	4606179	-
GCF_002984285.1	666727	668267	+
GCF_002984285.1	3285328	3286869	-
GCF_002984285.1	4019583	4021123	-
GCF_002984285.1	4593086	4594627	+
GCF_002984285.1	4689009	4690549	+
GCF_002984285.1	4844681	4846222	+
GCF_002984285.1	4888221	4889762	+
GCF_003031835.1	466556	468097	+
GCF_003031835.1	1177251	1178792	+
GCF_003031835.1	3586668	3588209	-
GCF_003031835.1	4353420	4354961	-
GCF_003031835.1	4395561	4397102	-
GCF_003031835.1	4550406	4551947	-
GCF_003031835.1	4646227	4647768	-
GCF_003032015.1	472500	474041	+
GCF_003032015.1	1202787	1204328	+
GCF_003032015.1	3766941	3768482	-
GCF_003032015.1	4518829	4520370	-
GCF_003032015.1	4562370	4563911	-
GCF_003032015.1	4717335	4718876	-
GCF_003032015.1	4813260	4814801	-
